"CNTRYID","CNT","Gender","Computers_at_home","Hours_maths_school","Hours_maths_at_home","Hours_science_school","Hours_science_at_home","PV1MATH","PV1READ","PV1SCIE"
"Mexico","Mexico","Male",">=3","5","0","6","0",530.42,562.587,604.706
"Mexico","Mexico","Male","0","4","3","4","1",364.244,378.71,386.315
"Mexico","Mexico","Male","1","4","1","4","1",462.243,526.586,509.288
"Mexico","Mexico","Female","0","5","7","4","8",395.396,455.018,371.123
"Mexico","Mexico","Female","0","4","2","8","1",451.071,502.418,469.091
"Mexico","Mexico","Male","1","2",NA,"2",NA,374.747,494.879,435.579
"Mexico","Mexico","Female","1","4","0","4","1",434.783,492.394,440.156
"Mexico","Mexico","Female","2","5","4","3","2",556.184,584.846,562.976
"Mexico","Mexico","Female","1","4","6","4","8",353.499,398.256,422.511
"Mexico","Mexico","Female",">=3","5","5","5","6",497.857,589.18,605.987
"Mexico","Mexico","Female","1","5","3","3","10",473.597,496.961,504.97
"Mexico","Mexico","Male","0","2","3","2","3",396.161,423.859,420.912
"Mexico","Mexico","Female","1","3","7","3","6",265.909,266.679,309.656
"Mexico","Mexico","Female","2","4","3","3","6",319.095,306.959,280.993
"Mexico","Mexico","Female","0","5","10","3","8",280.462,316.368,306.059
"Mexico","Mexico","Female","0","5","2","4","1",413.194,417.828,407.542
"Mexico","Mexico","Female","2","7","6","7","4",380.615,432.965,441.978
"Mexico","Mexico","Female",">=3","6","6","6","6",561.354,557.819,568.659
"Mexico","Mexico","Female","2","5","1","5","3",359.664,500.14,438.582
"Mexico","Mexico","Female","1","4","5","4","5",377.052,347.745,386.315
"Mexico","Mexico","Female","0","3",NA,"3",NA,335.05,252.283,276.948
"Mexico","Mexico","Male","1","4","2","4","1",514.55,531.382,496.376
"Mexico","Mexico","Male","0","5","3","4","1",319.746,239.77,230.57
"Mexico","Mexico","Male","1","5","6","0",NA,369.212,357.607,301.892
"Mexico","Mexico","Female",">=3","5","2","4","3",454.873,375.264,498.907
"Mexico","Mexico","Female",">=3","6","2","6","2",445.041,460.621,462.034
"Mexico","Mexico","Male","1","4","5","6","6",366.831,435.228,415.455
"Mexico","Mexico","Male","0","4","3","3","2",370.444,436.239,389.192
"Mexico","Mexico","Female","1","5","1","5","1",313.989,350.753,364.819
"Mexico","Mexico","Female","0","2","2","4","1",382.688,434.424,417.801
"Mexico","Mexico","Male","1","5","20","4","20",349.578,410.867,370.357
"Mexico","Mexico","Female","1","4","1","4","1",339.853,474.237,431.812
"Mexico","Mexico","Female","2","5","5","0","0",510.589,540.245,511.649
"Mexico","Mexico","Male","1","6","3","3","1",431.41,452.941,476.196
"Mexico","Mexico","Female",">=3","5","1","5","0",466.11,453.64,431.622
"Mexico","Mexico","Female","0","5",NA,"6",NA,322.499,365.974,332.462
"Mexico","Mexico","Female","1","5","2","12","3",406.02,475.491,455.885
"Mexico","Mexico","Female",">=3","5","2","5","2",505.486,488.461,485.873
"Mexico","Mexico","Male",">=3","4","2","4",NA,333.45,335.805,334.902
"Mexico","Mexico","Female","0","5","4","5","3",402.246,387.728,344.572
"Mexico","Mexico","Female","1","5","14","0","0",389.166,342.465,354.136
"Mexico","Mexico","Female",">=3","2","2","2","1",355.197,333.182,382.506
"Mexico","Mexico","Female",">=3","5","2","5","1",418.517,535.801,463.096
"Mexico","Mexico","Female","0","3","0","3","3",474.186,472.753,471.709
"Mexico","Mexico","Male","1","4","3","4","2",432.277,479.612,517.887
"Mexico","Mexico","Male","1","4","1","4","1",453.628,414.77,459.96
"Mexico","Mexico","Male","1",NA,NA,NA,NA,379.797,369.977,330.955
"Mexico","Mexico","Female","1","2","4","3","4",538.4,494.213,464.08
"Mexico","Mexico","Female","0","6","11","4","10",488.299,495.038,485.428
"Mexico","Mexico","Male","0","7","2",NA,"1",277.121,157.886,245.37
"Mexico","Mexico","Female","0","5","1","5","1",331.753,379.195,364.964
"Mexico","Mexico","Female","2","4","3","4","2",326.143,416.531,341.689
"Mexico","Mexico","Female","1","4","1","4","0",463.223,473.544,447.466
"Mexico","Mexico","Male","1","4","7","4","3",416.768,419.261,426.318
"Mexico","Mexico","Male","0","5","6","3","6",432.96,404.427,410.415
"Mexico","Mexico","Male","1","2","6","4","2",414.7,376.064,409.03
"Mexico","Mexico","Female","2","4","1","3","1",388.155,418.887,377.034
"Mexico","Mexico","Male","1","5","5","5","10",519.852,462.708,530.263
"Mexico","Mexico","Male","2","5","5","5","5",406.623,422.713,384.174
"Mexico","Mexico","Male","1","5","1","5","3",412.016,332.379,416.115
"Mexico","Mexico","Female","2","4","8","4","3",463.566,449.262,427.862
"Mexico","Mexico","Male","0","5","1","5","1",337.682,388.008,391.426
"Mexico","Mexico","Male","1","6","4","5","4",329.577,400.672,406.914
"Mexico","Mexico","Male","0","4","1","6","3",270.008,320.082,254.288
"Mexico","Mexico","Male","2","5","10","4","9",474.421,505.608,489.057
"Mexico","Mexico","Male","2","3","2","4","3",514.054,537.832,521.97
"Mexico","Mexico","Female","0","4","1","4","1",405.033,449.273,443.387
"Mexico","Mexico","Female","1","5","1","5","1",342.428,296.839,318.044
"Mexico","Mexico","Male","2","5","5","0",NA,455.647,443.396,473.823
"Mexico","Mexico","Male",">=3",NA,NA,NA,NA,353.545,331.133,367.889
"Mexico","Mexico","Male","2","6","1","4","0",495.91,502.039,475.806
"Mexico","Mexico","Female","1","5","0","5","0",409.291,433.246,369.552
"Mexico","Mexico","Male","1","4","29","4","27",412.858,421.178,436.506
"Mexico","Mexico","Female","2","5","2","5","3",465.992,470.673,454.183
"Mexico","Mexico","Male","1","4","2","3","1",438.125,521.126,500.287
"Mexico","Mexico","Male","1","5","5","6","6",532.015,529.671,552.737
"Mexico","Mexico","Female","0","6","6","5","5",336.907,343.155,283.393
"Mexico","Mexico","Male","0","5","5","5","5",346.977,223.049,295.278
"Mexico","Mexico","Female","1","5","5","0","0",512.35,575.101,580.779
"Mexico","Mexico","Male","2","4","5","4","6",430.577,501.561,491.304
"Mexico","Mexico","Male","2","4","0","4","0",438.647,496.02,452.596
"Mexico","Mexico","Male","0","4","4","4","3",350.142,324.207,354.486
"Mexico","Mexico","Male","0","2","2","3","2",419.663,302.271,312.866
"Mexico","Mexico","Male","2","5","1","5","1",477.706,445.582,432.123
"Mexico","Mexico","Male",">=3","5","6","3","5",578.97,599.251,642.017
"Mexico","Mexico","Female","0","4",NA,"4",NA,424.4,377.423,427.368
"Mexico","Mexico","Male","0","7","13","6","20",346.986,301.752,354.848
"Mexico","Mexico","Female","2","5","6","5","6",359.954,424.619,400.045
"Mexico","Mexico","Female","0","5","2","4","2",231.452,287.355,307.232
"Mexico","Mexico","Male","2","5","7","6","3",412.663,384.627,457.647
"Mexico","Mexico","Female",">=3","5","4","3","4",528.842,687.201,611.126
"Mexico","Mexico","Female","1","4","5","4","5",393.42,468.101,443.14
"Mexico","Mexico","Male","1","6","2","14","5",567.733,517.668,524.357
"Mexico","Mexico","Female","1","4","4","3","3",407.746,490.375,397.409
"Mexico","Mexico","Female","0","5","2","5","1",423.118,434.666,456.07
"Mexico","Mexico","Female","1","5","6","5","6",345.73,408.435,378.914
"Mexico","Mexico","Male","0","12","14","3","3",383.551,408.012,454.094
"Mexico","Mexico","Female","0","5","5","5","5",493.205,442.85,456.621
"Mexico","Mexico","Male","1","3","5","5","16",494.551,431.256,498.749
"Mexico","Mexico","Female","0","5","2","4","1",425.399,380.97,371.673
"Mexico","Mexico","Male","1","1","7","2","6",466.249,445.206,479.062
"Mexico","Mexico","Male","0","5","5","3","3",407.315,352.462,372.086
"Mexico","Mexico","Female","0","4","1","4","1",261.445,310.845,289.827
"Mexico","Mexico","Female","0","5","6","5","10",373.558,320.691,350.777
"Mexico","Mexico","Male","1","4","8","4","10",503.98,420.296,439.036
"Mexico","Mexico","Male",">=3","6","13","6","8",410.576,429.959,439.398
"Mexico","Mexico","Male","2","8","3","8","3",419.508,417.238,379.589
"Mexico","Mexico","Male","2","5","5","3","5",539.198,619.135,618.463
"Mexico","Mexico","Female","0","7","1","3","1",309.621,370.765,358.339
"Mexico","Mexico","Female","0","4","5","4","4",342.634,340.088,339.137
"Mexico","Mexico","Female","0","5","16","4","13",505.677,455.792,469.667
"Mexico","Mexico","Male","0",NA,"11",NA,"7",327.779,263.324,367.255
"Mexico","Mexico","Male","0","5","5","5","1",468.326,444.731,457.179
"Mexico","Mexico","Female","1","6","13","5","7",443.038,494.824,499.331
"Mexico","Mexico","Male","1","5","1","6","1",399.383,387.766,404.107
"Mexico","Mexico","Male","0","5","1","3","2",504.373,598.253,570.963
"Mexico","Mexico","Female","0","4","5","5","2",510.559,561.287,567.911
"Mexico","Mexico","Female",">=3","3","10","3","15",358.409,342.412,339.375
"Mexico","Mexico","Male","0","6","7","4","1",407.765,399.62,386.667
"Mexico","Mexico","Male","0","8","9","5","8",407.981,345.627,347.962
"Mexico","Mexico","Female","0","3","1","0","0",461.214,491.068,485.326
"Mexico","Mexico","Female","1","5","30","5","28",364.259,464.599,449.947
"Mexico","Mexico","Male","0",NA,NA,NA,NA,316.787,240.535,370.776
"Mexico","Mexico","Male",">=3","5","7","5","5",417.517,373.113,426.424
"Mexico","Mexico","Female","2","5","6","5","5",547.122,521.675,574.533
"Mexico","Mexico","Male","1","4","1","3",NA,447.217,418.447,392.447
"Mexico","Mexico","Male",">=3","2","1","4","4",451.68,503.725,420.361
"Mexico","Mexico","Female",">=3","4","4","4","3",466.946,568.491,495.181
"Mexico","Mexico","Female","1","4","2","4","1",502.677,468.771,507.241
"Mexico","Mexico","Male","0","3","1","5","1",411.893,340.115,395.984
"Mexico","Mexico","Female","0",NA,NA,NA,NA,401.755,384.581,424.67
"Mexico","Mexico","Female","1","2","4","3","5",296.644,388.356,360.786
"Mexico","Mexico","Male","0","5","1","5","4",322.146,350.878,345.5
"Mexico","Mexico","Male","1","5","25","2","6",391.087,438.995,410.547
"Mexico","Mexico","Female","2","5","7","3","3",518.281,514.713,546.178
"Mexico","Mexico","Male","0","5","1","3","2",416.717,358.89,418.491
"Mexico","Mexico","Male","0","6","2","3","1",481.133,422.018,445.589
"Mexico","Mexico","Female","0","4","1","4","1",374.248,427.342,434.187
"Mexico","Mexico","Female","2","4","4","4","4",314.974,363.048,332.787
"Mexico","Mexico","Male","0","4","4","4","6",403.579,398.144,436.155
"Mexico","Mexico","Female","2","5","8","5","5",425.319,493.583,434.024
"Mexico","Mexico","Male","1","4","3","4","2",454.917,428.876,420.632
"Mexico","Mexico","Female","1","0","1","0","5",342.702,428.642,395.741
"Mexico","Mexico","Male","1","4",NA,"4",NA,386.277,357.757,372.187
"Mexico","Mexico","Male","2","5","18","5","16",491.568,481.854,486.677
"Mexico","Mexico","Female","0","5","5","5","6",281.266,360.738,309.511
"Mexico","Mexico","Male","1","5","5","5","6",463.299,445.043,407.493
"Mexico","Mexico","Male","0","4","2","4","1",406.285,472.01,442.219
"Mexico","Mexico","Female","1","5","7","8","7",348.966,400.451,390.436
"Mexico","Mexico","Male","2","5","1","5","1",420.673,483.338,455.336
"Mexico","Mexico","Male","0","5","10","5","10",466.219,378.718,446.656
"Mexico","Mexico","Female","0","5","1","4","1",428.111,386.425,387.482
"Mexico","Mexico","Female","0","3","1","4","1",387.62,439.467,423.47
"Mexico","Mexico","Male","2","5",NA,"6",NA,393.697,437.156,374.442
"Mexico","Mexico","Male","1","9","5","8","3",484.421,519.199,483.915
"Mexico","Mexico","Male","0","4","6","4","5",424.672,444.115,453.87
"Mexico","Mexico","Female","2","5","5","4","6",356.405,436.888,449.873
"Mexico","Mexico","Male","2","4","12","4","12",527.325,548.696,552.221
"Mexico","Mexico","Female","1","5","2","4","1",498.777,471.432,469.993
"Mexico","Mexico","Female",">=3","5","1","0","0",485.873,597.611,544.412
"Mexico","Mexico","Male","0","5","30","6","30",440.79,497.918,443.995
"Mexico","Mexico","Female","1","5","13","5","5",377.131,348.921,372.57
"Mexico","Mexico","Male","2","5","7","5","7",494.714,543.968,531.213
"Mexico","Mexico","Female","2","6","2","4","1",495.088,570.839,467.635
"Mexico","Mexico","Male","2","5","1","4","3",372.332,419.736,459.529
"Mexico","Mexico","Female",">=3","5","3","5","3",480.387,510.746,425.525
"Mexico","Mexico","Female","0","3","4","3","3",354.548,404.202,417.32
"Mexico","Mexico","Female","1","5","25","6","25",402.334,337.195,352.086
"Mexico","Mexico","Female","0","4","4","4","4",455.961,443.931,421.709
"Mexico","Mexico","Male","1","4","2","5","3",302.629,297.816,301.473
"Mexico","Mexico","Male",">=3","4","2","5","2",461.096,411.898,499.375
"Mexico","Mexico","Male","2","5","5","7","7",471.023,552.102,493.807
"Mexico","Mexico","Female","1","5","5","5","8",276.356,312.47,290.663
"Mexico","Mexico","Male",">=3","4","4","4","4",502.156,554.462,494.523
"Mexico","Mexico","Male","0",NA,"2",NA,"1",292.089,402.869,392.964
"Mexico","Mexico","Female",">=3","5","1","15","2",428.412,566.707,468.184
"Mexico","Mexico","Female","1","4","2","3","1",445.524,491.374,432.245
"Mexico","Mexico","Male","1","5","7","5","5",573.372,559.097,578.349
"Mexico","Mexico","Male","0","5","5","6","6",365.518,353.128,359.553
"Mexico","Mexico","Female",">=3","5","4","3","5",488.961,584.309,571.468
"Mexico","Mexico","Female","0","1","4","3","3",362.363,357.811,318.883
"Mexico","Mexico","Male","2","5","2","4","2",476.041,481.72,515.689
"Mexico","Mexico","Female","0","5","3","4","3",344.435,285.762,273.101
"Mexico","Mexico","Female","1","4","9","4","8",425.519,502.36,406.421
"Mexico","Mexico","Male","0","4","18","4","13",422.089,414.737,401.074
"Mexico","Mexico","Female","1","4","3","4","6",448.931,505.674,470.561
"Mexico","Mexico","Male","0","5","4","3","5",430.978,479.686,408.921
"Mexico","Mexico","Female","1","4","2","4","3",518.1,517.907,495.787
"Mexico","Mexico","Male",">=3","5","5","4","4",566.293,527.687,544.495
"Mexico","Mexico","Female","0","5","5","5","5",357.934,396.8,361.832
"Mexico","Mexico","Female","1","5","20","5","25",426.352,460.404,452.995
"Mexico","Mexico","Male","0","5","4","6","5",364.961,314.613,308.937
"Mexico","Mexico","Female","2","4","7","4","25",453.098,519.465,412.344
"Mexico","Mexico","Female","0","5","5","5","5",488.977,463.706,428.116
"Mexico","Mexico","Female","1","3","5","5","7",385.559,448.042,508.735
"Mexico","Mexico","Female",">=3","3","3","7","2",532.28,452.652,455.961
"Mexico","Mexico","Male","0","5","5","5","5",403.065,380.333,405.763
"Mexico","Mexico","Male","2","4","4","9","7",456.257,544.564,453.805
"Mexico","Mexico","Female","0","2","3","3","3",365.98,353.036,359.692
"Mexico","Mexico","Female","1","6","0","6","0",382.266,451.985,367.706
"Mexico","Mexico","Female","1","1","1","2","2",442.076,434.63,374.264
"Mexico","Mexico","Female","0","4","1","4","1",352.604,394.996,386.391
"Mexico","Mexico","Female","0","4","1","4","1",450.502,480.157,400.254
"Mexico","Mexico","Male","1","5","4","3","7",427.438,504.076,497.773
"Mexico","Mexico","Male","2","4","4","4","8",456.968,434.467,488.396
"Mexico","Mexico","Male","0","5","5","5","6",424.941,356.827,363.685
"Mexico","Mexico","Female",">=3","3","14","4","10",543.563,584.514,551.956
"Mexico","Mexico","Male","1","4","1","4","1",411.549,405.696,409.75
"Mexico","Mexico","Male","1","5","4","0","0",525.192,500.452,552.657
"Mexico","Mexico","Female","0","5","3","6","2",352.017,371.949,402.597
"Mexico","Mexico","Male","1","5","5","5","6",347.449,426.485,422.174
"Mexico","Mexico","Male","1","4","4","5","4",394.659,321.909,333.091
"Mexico","Mexico","Female","1","4","22","5","26",402.807,438.927,330.257
"Mexico","Mexico","Male","1","2","4","3","4",405.806,373.615,381.116
"Mexico","Mexico","Female","1","5","3","5","2",435.051,481.057,417.498
"Mexico","Mexico","Female",NA,NA,"3",NA,"2",260.923,252.762,222.464
"Mexico","Mexico","Female","1","1","16","2","17",420.374,365.479,319.296
"Mexico","Mexico","Male",">=3","5","3","3","2",542.393,568.324,618.313
"Mexico","Mexico","Female","0","5","2","5","1",470.862,494.308,454.474
"Mexico","Mexico","Male",">=3","5","25","3","3",563.943,534.427,524.741
"Mexico","Mexico","Male",NA,NA,NA,NA,NA,441.698,481.788,519.242
"Mexico","Mexico","Male","1","5","8","5","7",351.218,360.123,356.331
"Mexico","Mexico","Female","0","3","1","4","1",275.464,302.498,276.065
"Mexico","Mexico","Male","1","5","7","5","7",472.984,497.753,484.12
"Mexico","Mexico","Female","2","5","20","5","20",482.687,451.611,473.641
"Mexico","Mexico","Male",">=3","5","5","5","8",373.899,372.212,401.94
"Mexico","Mexico","Male","0","8","1","4","1",253.735,379.379,334.286
"Mexico","Mexico","Female","2","4","9","3","8",398.894,448.484,423.943
"Mexico","Mexico","Male","1","7","8","8","14",346.283,255.547,288.78
"Mexico","Mexico","Male","1","5","1","3","1",414.727,476.472,412.593
"Mexico","Mexico","Male","2","5","7","14","5",560.426,507.441,517.73
"Mexico","Mexico","Male","1","4","11","3","6",510.632,497.948,486.852
"Mexico","Mexico","Female","1","4","4","4","2",390.162,470.982,429.24
"Mexico","Mexico","Female","1","5","5","5","4",450.386,444.916,484.905
"Mexico","Mexico","Female","1","5","4","5","2",485.829,468.253,416.391
"Mexico","Mexico","Female","1","5","9","4","3",510.775,497.477,537.752
"Mexico","Mexico","Male","0","5","4","5","7",400.725,425.523,419.733
"Mexico","Mexico","Female","0","5","5","5","5",457.115,465.635,388.881
"Mexico","Mexico","Male","2","5","5","5","5",329.805,319.071,354.136
"Mexico","Mexico","Male","1","5","5","5","3",496.425,421.653,499.916
"Mexico","Mexico","Male","0","5","5","6","6",323.827,284.194,305.64
"Mexico","Mexico","Male","2","5","16","6","9",331.375,335.184,311.304
"Mexico","Mexico","Male",">=3","5",NA,"6",NA,358.713,439,359.75
"Mexico","Mexico","Female","0","6","1","7","1",365.223,380.632,417.204
"Mexico","Mexico","Female","1","4","2","8","1",519.106,525.178,510.644
"Mexico","Mexico","Male",">=3","5","10","5","10",453.151,521.743,545.343
"Mexico","Mexico","Female","0","4","4","3","5",266.612,301.216,327.554
"Mexico","Mexico","Female","1","3","2","2","2",426.718,422.73,394.827
"Mexico","Mexico","Female",">=3","5","1","5","1",284.579,219.612,271.668
"Mexico","Mexico","Male","0","3","3","4","1",429.186,423.161,443.709
"Mexico","Mexico","Female","0","8","10","5","4",407.1,414.867,377.241
"Mexico","Mexico","Male","1","5","2","0","4",427.706,456.693,444.677
"Mexico","Mexico","Male","2","3","13","5","8",399.499,426.846,480.158
"Mexico","Mexico","Female","0","4",NA,"4",NA,378.293,400.002,393.238
"Mexico","Mexico","Female","1","5","2","0",NA,433.441,516.158,446.218
"Mexico","Mexico","Female","0","2","1","2","3",447.728,438.362,439.269
"Mexico","Mexico","Male","0","5","4","7","5",273.868,369.832,298.062
"Mexico","Mexico","Female","1","5","5","6","7",400.801,433.312,374.025
"Mexico","Mexico","Male","1","5","6","5","6",550.484,550.521,594.236
"Mexico","Mexico","Female","1","2","3","3","2",301.385,351.282,340.839
"Mexico","Mexico","Male",">=3","5","3","5","3",597.299,543.396,565.964
"Mexico","Mexico","Male","0","5","13","5","11",487.599,411.136,432.388
"Mexico","Mexico","Male","0","5","5","5","6",422.775,416.951,444.047
"Mexico","Mexico","Female","0","5","4","5","3",270.973,316.056,295.066
"Mexico","Mexico","Male","1","5","15","5","20",369.295,327.309,410.372
"Mexico","Mexico","Female","0","5","1","5","1",316.396,289.973,312.984
"Mexico","Mexico","Male","2","4","3","5","4",335.769,273.149,325.643
"Mexico","Mexico","Female","0","2","3","3","4",345.98,280.508,317.276
"Mexico","Mexico","Female","1","5","9","5","5",520.431,518.38,473.927
"Mexico","Mexico","Male","0","5","7","6","8",449.018,456.329,460.014
"Mexico","Mexico","Female","1","4","4","9","8",414.989,515.955,389.741
"Mexico","Mexico","Female","1","4","5","9","10",396.561,493.299,454.853
"Mexico","Mexico","Male","0","5","2","6","2",333.385,367.52,317.269
"Mexico","Mexico","Male","0","4","1","4","0",356.824,458.347,444.242
"Mexico","Mexico","Male","2","5","1","5","1",457.471,456.943,433.009
"Mexico","Mexico","Male",">=3","5","6","5","3",450.632,429.477,410.432
"Mexico","Mexico","Male","1","6","6","6","6",524.085,480.073,472.434
"Mexico","Mexico","Female","2","2","4","2","4",571.613,565.611,514.342
"Mexico","Mexico","Female","0","5","5","6","6",386.901,410.298,408.331
"Mexico","Mexico","Male",">=3","5","6","5","7",538.291,606.305,621.546
"Mexico","Mexico","Male","0","5","13","3","4",415.247,327.217,367.046
"Mexico","Mexico","Male","0","5","30","5","30",343.212,299.765,363.739
"Mexico","Mexico","Male","1","3","5","4","4",514.057,534.669,513.228
"Mexico","Mexico","Male","0","3","1","4","2",436.429,366.701,394.412
"Mexico","Mexico","Female","0","5","5","5","5",382.525,382.831,285.04
"Mexico","Mexico","Female","2","5","6","0","2",355.971,408.718,416.976
