"CNT","Gender","Computers_at_home","Hours_maths_school","Hours_maths_at_home","Hours_science_school","Hours_science_at_home","PV1MATH","PV1READ","PV1SCIE"
"United Kingdom","Female",">=3","4","6","3","3",390.501,453.907,466.196
"United Kingdom","Female","2","7","7","7","7",426.476,512.932,523.568
"United Kingdom","Female","0",NA,NA,NA,NA,475.117,511.222,532.849
"United Kingdom","Female",">=3","14","8","14","7",404.873,488.858,478.842
"United Kingdom","Female","1","5","4","8","4",582.409,677.135,719.212
"United Kingdom","Female","2","4","3","6","12",475.075,491.181,451.184
"United Kingdom","Female","1","4","3","7","7",550.788,537.518,592.026
"United Kingdom","Female","0","4","10","3","10",489.153,495.614,407.665
"United Kingdom","Female","1","3","6","3","3",394.543,449.975,395.433
"United Kingdom","Female","0","2","3","3",NA,475.155,521.278,437.52
"United Kingdom","Female","1","7","4","14","7",479.858,437.981,429.201
"United Kingdom","Male","2","3","1","4","1",394.691,383.895,379.677
"United Kingdom","Male","2","7","9","7","7",409.836,343.884,339.129
"United Kingdom","Male","2","7","0","14","0",427.715,430.068,455.809
"United Kingdom","Male",NA,NA,NA,NA,NA,436.774,390.374,428.602
"United Kingdom","Male","2","7",NA,"14",NA,521.7,531.986,541.849
"United Kingdom","Male","2","5","3","4","1",521.767,516.121,464.474
"United Kingdom","Male","2","3","3","3","3",382.124,378.401,418.757
"United Kingdom","Male","2","4","1","7","1",470.488,401.917,407.19
"United Kingdom","Male",NA,NA,NA,NA,NA,501.032,538.538,521.462
"United Kingdom","Male",">=3","5","6","4","4",406.904,395.279,415.865
"United Kingdom","Male","1",NA,NA,NA,NA,384.119,366.791,376.667
"United Kingdom","Male",">=3","3","7","4","6",330.19,420.942,323.213
"United Kingdom","Female","1","4","2","5","1",430.452,487.079,501.446
"United Kingdom","Female","1","4","4","5","4",451.668,537.285,508.557
"United Kingdom","Female","0","4","10","5","8",549.505,509.281,539.203
"United Kingdom","Female",">=3","4","1","5","1",495.615,459.96,522.196
"United Kingdom","Female","1","4","8","5","5",402.501,440.771,440.162
"United Kingdom","Female","1","4","4","5","2",340.74,404.174,339.95
"United Kingdom","Female",">=3","4","2","5","2",429.86,453.115,471.155
"United Kingdom","Female","2","4","2","5","2",539.009,546.665,553.406
"United Kingdom","Female","1","4","26","5","14",235.919,370.051,359.455
"United Kingdom","Female","1","4","6","4","6",439.291,434.875,520.785
"United Kingdom","Female",">=3","4","8","4","5",417.873,408.083,391.883
"United Kingdom","Female","1","4",NA,"5",NA,374.411,381.225,456.521
"United Kingdom","Female","2",NA,NA,NA,NA,294.468,386.834,354.996
"United Kingdom","Male",">=3","3",NA,"5",NA,430.558,432.892,451.601
"United Kingdom","Male","2","4","6","5","1",512.24,556.408,599.464
"United Kingdom","Male",">=3","4",NA,"5",NA,438.877,406.611,469.443
"United Kingdom","Male","2","4","4","6","5",598.871,529.174,581.762
"United Kingdom","Male","2","4","1","5",NA,539.865,466.289,496.696
"United Kingdom","Male","2",NA,NA,NA,NA,427.2,412.375,433.007
"United Kingdom","Male",">=3","3",NA,"4",NA,429.687,481.583,473.116
"United Kingdom","Male",">=3","5",NA,"5",NA,388.038,425.201,499.266
"United Kingdom","Male","1","4","1","5","1",386.539,513.537,538.55
"United Kingdom","Male","2","4","1","5","1",544.843,473.014,498.483
"United Kingdom","Male",">=3",NA,NA,NA,NA,472.142,315.61,451.275
"United Kingdom","Male",NA,NA,NA,NA,NA,492.243,497.26,562.565
"United Kingdom","Male","1","4","7","4","7",414.016,399.179,348.019
"United Kingdom","Male","1",NA,NA,NA,NA,523.596,327.537,389.832
"United Kingdom","Female",">=3","4","5","6","6",355.674,446.453,385.654
"United Kingdom","Female",">=3","5","4","5","4",495.921,391.556,472.097
"United Kingdom","Female","1","4","2","6","1",372.664,404.741,417.379
"United Kingdom","Female","1","4",NA,"9","2",524.937,514.995,490.054
"United Kingdom","Female",">=3","4","16","6","3",474.901,446.115,495.992
"United Kingdom","Female","2","4","16","6","6",429.293,381.4,417.786
"United Kingdom","Female","2","4",NA,"6",NA,330.86,331.961,342.11
"United Kingdom","Female","2","4",NA,"9",NA,598.132,591.077,597.177
"United Kingdom","Female","2","4","4","9","4",482.286,541.355,509.41
"United Kingdom","Female",">=3","4","1","6","6",351.754,344.386,384.025
"United Kingdom","Female",">=3","4",NA,"6","6",471.374,482.542,492.085
"United Kingdom","Female",">=3","4","6","6","4",417.021,404.213,423.347
"United Kingdom","Female","2","4","30","5","30",374.93,401.816,437.282
"United Kingdom","Female",">=3","4",NA,"6",NA,431.047,428.968,447.589
"United Kingdom","Male",">=3","4",NA,"9","2",535.388,571.711,548.753
"United Kingdom","Male","2","4",NA,"9",NA,550.346,448.095,513.236
"United Kingdom","Male",">=3","4","6","9","6",411.6,493.248,497.118
"United Kingdom","Male",">=3","3",NA,"6",NA,569.958,555.222,609.208
"United Kingdom","Male",">=3","4",NA,"9","12",582.67,665.135,599.885
"United Kingdom","Male",">=3","4","14","9","4",568.615,522.249,545.759
"United Kingdom","Male",">=3","4","5","9","9",329.906,359.232,345.187
"United Kingdom","Male",">=3","4","5","9","11",489.074,391.94,518.37
"United Kingdom","Male","2","4","1","9","2",474.262,505.658,473.456
"United Kingdom","Male",">=3","6","0","6","19",447.727,409.272,400.661
"United Kingdom","Male","1","4","2","6","1",446.311,436.069,495.504
"United Kingdom","Male","1","4","2","9","2",530.66,459.256,535.464
"United Kingdom","Female",">=3","4","1","5","1",524.178,536.641,538.57
"United Kingdom","Female","1","4","3","5","6",611.052,609.095,627.533
"United Kingdom","Female","2","5","2","5","1",504.803,541.918,579.946
"United Kingdom","Female","2","3","3","5","2",498.9,496.08,484.676
"United Kingdom","Female","2","5","5","4","2",426.241,403.307,437.382
"United Kingdom","Female",">=3","5","1","7","1",530.098,569.164,618.998
"United Kingdom","Female","2","5","6","6","8",556.062,509.35,550.539
"United Kingdom","Female",">=3","4","3","5","2",569.261,525.891,577.081
"United Kingdom","Female","1","4","5","4","2",571.802,524.796,585.802
"United Kingdom","Female","2","4","2","4","2",471.949,466.342,517.501
"United Kingdom","Female","2","8","5","9","6",395.764,463.026,455.178
"United Kingdom","Female","2","4","1","5","3",599.679,603.437,597.434
"United Kingdom","Female",">=3","4","5","5","7",694.234,621.862,686.782
"United Kingdom","Male","2","4",NA,"5",NA,565.294,580.945,640.585
"United Kingdom","Male","2","3","1","5","2",620.998,634.72,618.523
"United Kingdom","Male","1","5","1","6","3",445.109,422.956,485.624
"United Kingdom","Male","2","6","6","8","4",302.146,261.498,330.965
"United Kingdom","Male","0","6","2","7","1",448.163,448.33,414.95
"United Kingdom","Male","2","8","5","9","4",333.207,425.195,360.49
"United Kingdom","Male","1","4","3","5","8",704.709,557.347,636.36
"United Kingdom","Male",">=3","6","6","2","2",539.561,410.923,465.228
"United Kingdom","Male","0","6","6","2","2",563.477,475.345,458.836
"United Kingdom","Male","2","6","4","8","2",513.437,544.306,514.739
"United Kingdom","Male","1","3","3","5","2",576.127,524.11,624.594
"United Kingdom","Male",">=3","5","1","7","1",528.792,502.635,545.143
"United Kingdom","Male","2","4","4","5","5",543.143,631.105,643.374
"United Kingdom","Male",">=3","4","4","5","2",584.141,544.582,572.791
"United Kingdom","Male",">=3","5","1","2","1",385.51,416.219,403.518
"United Kingdom","Female","2","6","2","9","2",559.272,519.97,570.689
"United Kingdom","Female","2","6","2","9","3",518.448,511.464,535.513
"United Kingdom","Female",">=3","6","4","6","6",469.587,450.776,413.029
"United Kingdom","Female","2",NA,NA,NA,NA,604.199,560.214,589.811
"United Kingdom","Female","2","7","5","9","5",532.204,547.763,578.993
"United Kingdom","Female","2","7","2","6","1",460.748,501.395,474.762
"United Kingdom","Female","2","6",NA,"6",NA,373.365,456.36,388.576
"United Kingdom","Female","1","7","18","7","17",377.908,421.296,401.442
"United Kingdom","Female",">=3","6","4","5","6",429.032,449.26,421.324
"United Kingdom","Female","2","6","1","6","1",514.303,519.832,527.363
"United Kingdom","Female","1","6","5","5","5",444.426,475.687,472.065
"United Kingdom","Female","1","7","6","6","4",395.887,433.475,402.888
"United Kingdom","Female",">=3","8","1","9","1",592.046,584.89,634.002
"United Kingdom","Female",">=3","7","7","6","10",478.929,487.676,501.764
"United Kingdom","Female",">=3","6","27","6","23",404.826,466.068,455.776
"United Kingdom","Female","0","3","3","0",NA,367.944,401.975,366.425
"United Kingdom","Female","2","5","1","5","1",450.956,470.552,441.556
"United Kingdom","Female","0","6","1","5","1",407.967,503.402,425.687
"United Kingdom","Female","0","9",NA,"9",NA,446.754,482.679,491.277
"United Kingdom","Female","1","7","15","6","15",387.061,383.915,382.698
"United Kingdom","Female",">=3","6","4","6","2",474.984,556.52,478.544
"United Kingdom","Female",">=3","8","7","9","3",561.565,616.045,622.061
"United Kingdom","Female","2","8","5","3","5",558.111,530.754,513.403
"United Kingdom","Female","2","7","6","6","5",361.151,476.98,434.444
"United Kingdom","Male","1","7","16","6","9",371.991,408.671,410.636
"United Kingdom","Male",">=3","7","10","6","3",469.889,540.087,490.554
"United Kingdom","Female",">=3","4","5","6","5",437.383,426.075,494.953
"United Kingdom","Female","2","4","2","6","2",393.806,435.791,460.12
"United Kingdom","Female","2","4",NA,"6",NA,348.243,421.468,368.033
"United Kingdom","Female",">=3","6","6","6","6",319.574,410.323,325.446
"United Kingdom","Female","2","5","5","5","5",451.461,456.233,455.961
"United Kingdom","Female",">=3","4","4","6","6",406.912,433.294,421.566
"United Kingdom","Female","2","4","3","6","2",503.058,552.218,520.881
"United Kingdom","Female","2","5","5","3","3",322.612,301.627,286.595
"United Kingdom","Female",">=3","4",NA,"6",NA,495.232,470.579,509.585
"United Kingdom","Female",">=3","4","4","6","1",527.999,520.433,527.883
"United Kingdom","Female","1","4",NA,"6",NA,507.905,551.361,557.407
"United Kingdom","Female",">=3","4","4","6","5",417.684,461.721,408.971
"United Kingdom","Male","2","4",NA,"4",NA,466.223,454.787,468.044
"United Kingdom","Male",">=3","4","4","6","6",420.423,408.821,386.25
"United Kingdom","Male",">=3","4","14","6","30",416.975,406.74,412.906
"United Kingdom","Male","1","4","1","3","1",420.394,498.106,440.644
"United Kingdom","Male","1","6",NA,"6",NA,419.897,408.418,453.04
"United Kingdom","Male","1","4","6","5","4",357.548,450.135,373.129
"United Kingdom","Male",">=3","4","14","4","3",466.761,557.905,529.905
"United Kingdom","Male","2","4","4","3","3",436.628,417.71,358.896
"United Kingdom","Male","2","4","4","3","3",420.765,430.321,444.321
"United Kingdom","Male",">=3","4","6","5","4",531.901,459.879,514.135
"United Kingdom","Male","2","4","3","6","5",510.654,496.947,531.96
"United Kingdom","Male",">=3","4","3","6","5",435.835,415.105,407.81
"United Kingdom","Female",">=3","3","1","6","3",465.239,528.536,525.431
"United Kingdom","Female",">=3","3","3","5","5",473.839,504.614,467.903
"United Kingdom","Female",">=3","3","2","3","0",523.138,477.705,528.612
"United Kingdom","Female",">=3","3","3","5","5",493.466,539.852,486.11
"United Kingdom","Female","2","3","20","6","10",416.454,411.377,435.892
"United Kingdom","Female","2","3","2","5","1",489.247,495.417,470.748
"United Kingdom","Female","1","3","3","3",NA,449.193,441.428,434.022
"United Kingdom","Female",NA,"3",NA,"5",NA,462.875,499.512,430.344
"United Kingdom","Female","2","3","3","7","3",482.912,488.963,535.289
"United Kingdom","Female","2","3","4","3","2",500.864,584.425,537.048
"United Kingdom","Female",">=3","3","1","5","1",492.609,549.033,525.254
"United Kingdom","Female",">=3","3","3","7","7",427.878,432.302,412.927
"United Kingdom","Female","2","3","7","5","3",424.353,493.108,418.109
"United Kingdom","Male","2","3","2","7","3",579.526,539.294,573.121
"United Kingdom","Male","2","3",NA,"3",NA,445.207,454.849,426.199
"United Kingdom","Male","2","3","1","7","3",506.084,518.878,553.232
"United Kingdom","Male",">=3","3","5","5","5",471.803,458.126,446.422
"United Kingdom","Male",">=3","3","3","7","7",543.882,599.415,592.533
"United Kingdom","Male","1","3","3","5","5",446.72,482.172,514.953
"United Kingdom","Male",">=3","3","5","3","3",507.005,397.235,474.043
"United Kingdom","Male","1","3","6","3","6",342.21,410.642,332.29
"United Kingdom","Male",">=3","3","6","4","4",553.692,641.646,591.93
"United Kingdom","Male","2","3","3","3","3",350.423,411.586,381.609
"United Kingdom","Male",">=3","3","8","3","6",435.451,437.87,424.537
"United Kingdom","Female",">=3",NA,"5",NA,"4",497.925,498.782,562.944
"United Kingdom","Female",">=3","4","1","8","10",601.709,686.143,639.699
"United Kingdom","Female",">=3","5","1","10","1",489.955,510.982,504.921
"United Kingdom","Female","1","3","1","5","1",520.953,544.048,540.07
"United Kingdom","Female",">=3","3","2","7","2",498.385,632.502,643.077
"United Kingdom","Female",">=3","4","0","3","1",599.279,613.764,589.966
"United Kingdom","Female",">=3","3","3","2","2",526.935,611.655,577.3
"United Kingdom","Female",">=3","3","1","2","3",569.139,547.729,556.796
"United Kingdom","Female",">=3","3","2","6","5",615.843,586.656,646.412
"United Kingdom","Female","2","3","1","3","3",647.86,619.163,579.51
"United Kingdom","Female",">=3","3","1","5","6",589.441,709.387,654.311
"United Kingdom","Female",">=3","3","1","5","3",585.412,637.223,571.87
"United Kingdom","Female",">=3","3","1","5","6",581.983,608.703,592.203
"United Kingdom","Female","2",NA,"2",NA,"3",619.366,622.071,634.672
"United Kingdom","Female",">=3","3","4","5","7",473.289,516.752,539.206
"United Kingdom","Female",">=3","3","1","4","3",621.753,595.23,620.62
"United Kingdom","Female",">=3","5","1","4","2",598.918,596.335,650.271
"United Kingdom","Female","2","3","1","5","3",634.254,627.54,630.348
"United Kingdom","Female",">=3","3","1","2","1",551.02,591.863,562.192
"United Kingdom","Female",">=3","3","1","6","2",642.912,608.212,595.059
"United Kingdom","Female","1","5","1","11","1",636.124,586.952,639.94
"United Kingdom","Female",">=3","2","1","6","1",486.9,471.832,506.468
"United Kingdom","Female",">=3","3","1","5","3",620.438,727.722,698.397
"United Kingdom","Female",">=3","3","2","2","3",623.574,554.45,617.389
"United Kingdom","Female",">=3","3","2","6","7",527.144,600.135,610.198
"United Kingdom","Female",">=3","6","2","10","1",590.493,699.564,647.691
"United Kingdom","Female","2","3","1","3","2",428.547,469.22,525.566
"United Kingdom","Female",">=3","5","3","13","3",594.862,602.275,576.783
"United Kingdom","Female",">=3","5","3","13","3",531.957,548.222,622.076
"United Kingdom","Female",">=3","4","5","4","5",381.925,397.864,375.038
"United Kingdom","Female","2","3","1","4","1",407.491,386.362,418.983
"United Kingdom","Female",">=3","3","16","2","16",418.069,284.248,360.859
"United Kingdom","Female",">=3","4","1","4","1",393.763,384.515,373.225
"United Kingdom","Female",">=3","4","12","4","20",494.071,512.622,497.397
"United Kingdom","Female",">=3","4","5","4","6",533.637,487.755,516.517
"United Kingdom","Female","2","3","4","1","7",525.253,522.389,518.89
"United Kingdom","Female",">=3","4","1","6","5",467.395,449.26,431.871
"United Kingdom","Female",">=3","3",NA,"4",NA,520.522,513.464,543.596
"United Kingdom","Female",">=3","3","4","4","5",487.72,430.021,495.176
"United Kingdom","Female","1","3","3","6","6",604.587,480.221,560.399
"United Kingdom","Female","2","4","1","4",NA,232.254,341.723,352.82
"United Kingdom","Female","1","4","4","4","4",375.685,339.705,389.571
"United Kingdom","Male","2","3",NA,"6",NA,374.494,346.751,398.347
"United Kingdom","Male",">=3","3","5","6","5",453.337,477.118,483.9
"United Kingdom","Male","2","3","1","4","1",417.698,435.488,488.261
"United Kingdom","Male",">=3","3","4","6","4",483.851,554.987,547.624
"United Kingdom","Male","1","4","9","4","7",411.654,335.455,344.7
"United Kingdom","Male",">=3","3","11","6","11",565.999,531.702,552.291
"United Kingdom","Male","2","3","3",NA,"8",507.823,384.152,520.333
"United Kingdom","Male","2","4","6","4","6",372.946,332.834,392.94
"United Kingdom","Male","1","4","4","4","4",491.441,459.616,494.915
"United Kingdom","Male",">=3","4","5","6","6",535.134,582.614,586.468
"United Kingdom","Male","1","3","10","4","5",504.303,526.311,541.553
"United Kingdom","Male","1","4","4","4","4",414,383.192,392.001
"United Kingdom","Male","1","1","4","1","4",342.016,382.733,382.471
"United Kingdom","Male",">=3","4","4","4","3",561.843,470.213,575.2
"United Kingdom","Female",">=3","5","3","5","4",700.263,733.049,726.124
"United Kingdom","Female",">=3","5","5","4","6",409.45,370.727,408.296
"United Kingdom","Female",">=3","7","5","5","5",422.806,348.708,385.156
